               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.057722,            0.044317,                   0,             0.85987,             0.62722,             0.69847,             0.36329,            0.054222,            0.043023,                   0,           0.0072872,           0.0072872,           0.0072872
                  39,            0.057061,            0.042146,                   0,             0.86927,             0.63837,             0.70923,              0.3713,            0.053782,            0.043029,                   0,           0.0071566,           0.0071566,           0.0071566
                  40,            0.055259,            0.042785,                   0,             0.86243,             0.62672,              0.6983,             0.36492,            0.054463,            0.043519,                   0,           0.0070243,           0.0070243,           0.0070243
                  41,            0.059428,            0.044234,                   0,             0.86244,             0.62186,             0.69636,             0.36179,            0.054499,            0.043993,                   0,           0.0068906,           0.0068906,           0.0068906
                  42,            0.055543,            0.045102,                   0,             0.85988,              0.6332,             0.70568,             0.36953,            0.054301,            0.043241,                   0,           0.0067555,           0.0067555,           0.0067555
                  43,            0.055868,            0.042098,                   0,             0.86578,             0.63324,             0.70624,             0.37022,            0.053818,            0.043153,                   0,           0.0066191,           0.0066191,           0.0066191
                  44,            0.056622,             0.04531,                   0,             0.86152,             0.63314,              0.7035,             0.36977,            0.053886,            0.042919,                   0,           0.0064816,           0.0064816,           0.0064816
                  45,            0.056481,            0.044878,                   0,             0.86044,             0.63525,             0.70439,                0.37,            0.053921,            0.043511,                   0,           0.0063432,           0.0063432,           0.0063432
                  46,            0.055153,            0.041164,                   0,             0.86453,             0.63718,              0.7096,             0.37637,            0.053832,            0.043525,                   0,            0.006204,            0.006204,            0.006204
                  47,            0.056749,            0.042599,                   0,             0.86222,             0.63736,             0.70763,             0.37135,            0.053882,            0.043043,                   0,            0.006064,            0.006064,            0.006064
                  48,            0.056855,            0.042462,                   0,             0.86604,             0.63246,             0.70386,             0.37037,            0.053602,            0.043042,                   0,           0.0059235,           0.0059235,           0.0059235
                  49,            0.054144,            0.040411,                   0,             0.86069,             0.63635,             0.70731,             0.36841,            0.053889,            0.043632,                   0,           0.0057826,           0.0057826,           0.0057826
                  50,            0.055705,            0.041156,                   0,             0.86293,             0.64421,             0.71441,             0.37961,            0.053396,            0.043183,                   0,           0.0056413,           0.0056413,           0.0056413
                  51,            0.054905,            0.042578,                   0,             0.86718,             0.64481,             0.71752,             0.38192,            0.053045,            0.043017,                   0,              0.0055,              0.0055,              0.0055
                  52,             0.05459,            0.041584,                   0,             0.86442,             0.64451,             0.71757,             0.38208,            0.053271,            0.043207,                   0,           0.0053587,           0.0053587,           0.0053587
                  53,            0.054422,            0.042268,                   0,               0.857,             0.64995,             0.71622,             0.37893,            0.053295,            0.042808,                   0,           0.0052174,           0.0052174,           0.0052174
                  54,             0.05343,            0.041692,                   0,              0.8634,             0.63984,             0.71183,             0.37295,            0.053522,            0.042862,                   0,           0.0050765,           0.0050765,           0.0050765
                  55,            0.055245,            0.040349,                   0,             0.86592,             0.64037,             0.71528,             0.37856,            0.053151,            0.043207,                   0,            0.004936,            0.004936,            0.004936
                  56,            0.054526,             0.04088,                   0,             0.86353,             0.64295,             0.71372,             0.37556,            0.053396,            0.042911,                   0,            0.004796,            0.004796,            0.004796
                  57,            0.056427,            0.043374,                   0,             0.87183,             0.64445,             0.71742,             0.38141,            0.053043,            0.043106,                   0,           0.0046568,           0.0046568,           0.0046568
                  58,            0.056173,            0.043073,                   0,             0.86742,             0.64641,             0.71742,             0.37965,            0.053157,            0.043072,                   0,           0.0045184,           0.0045184,           0.0045184
                  59,            0.054041,            0.041953,                   0,             0.87016,             0.64343,             0.71707,             0.38265,            0.052993,            0.042912,                   0,           0.0043809,           0.0043809,           0.0043809
                  60,            0.052781,            0.040196,                   0,             0.87701,             0.63567,             0.71358,             0.37863,             0.05319,            0.043132,                   0,           0.0042445,           0.0042445,           0.0042445
                  61,            0.053195,             0.04011,                   0,              0.8637,             0.65253,             0.71995,             0.38109,            0.053109,            0.042917,                   0,           0.0041094,           0.0041094,           0.0041094
                  62,             0.05587,            0.043558,                   0,             0.87295,             0.64507,             0.71991,             0.38113,             0.05318,            0.043316,                   0,           0.0039757,           0.0039757,           0.0039757
                  63,            0.054047,            0.041305,                   0,             0.86266,             0.64926,              0.7188,              0.3796,              0.0531,             0.04298,                   0,           0.0038434,           0.0038434,           0.0038434
                  64,            0.054532,             0.04197,                   0,             0.86377,             0.64495,             0.71718,             0.38119,            0.053124,            0.043261,                   0,           0.0037128,           0.0037128,           0.0037128
                  65,            0.051839,            0.038637,                   0,             0.85405,             0.65426,             0.71817,             0.38043,            0.053186,            0.042784,                   0,            0.003584,            0.003584,            0.003584
                  66,            0.052101,            0.041506,                   0,             0.86984,             0.64497,              0.7201,             0.38336,             0.05311,            0.043324,                   0,            0.003457,            0.003457,            0.003457
                  67,            0.053689,            0.039569,                   0,             0.85654,             0.65104,             0.71913,             0.38152,            0.053054,            0.042963,                   0,           0.0033321,           0.0033321,           0.0033321
